2MASS J00043643-4044020|All|PM I00046-4044  |      |    |    | |00 04 36.5|-40 44 02| 0.0769|He06| 0.626|-1.532|12.85|APASS|14.47|12.85|13.58|12.20|10.74| 8.601| 8.043| 7.737|A|M4| | 0.507| 0.456| 0.721|      | 1.829| 1.590|  2.25|     |3351|PHX| | 0.28| | 0.010| | 0.26|00043643-4044020|0
2MASS J09142298+5241125|All|PM I09143+5241  | 45343|3806|1814|1|09 14 22.8|+52 41 11| 0.1721|VL07|-1.536|-0.577| 7.78|HIPPA|     |     |     |     |     | 4.889| 3.987| 3.988|A|M0|S| 0.838| 0.778| 0.899| -4.13| 0.808| 0.672| -0.54|-0.26|3991|PHX| | 0.59| | 0.078| | 0.63|09142298+5241125|0
2MASS J09142485+5241118|All|PM I09144+5241  |120005|3806|1819|1|09 14 24.7|+52 41 10| 0.1565|VL07|-1.552|-0.641| 7.97|HIPPA|     |     |     |     |     | 4.779| 4.043| 4.136|A|  | |      |      |      |      |      |      |      |     |3770|V-J| | 0.52| | 0.047| | 0.55|09142485+5241118|0
2MASS J09173071+7714405|All|PM I09175+7714  | 45593|4541| 108|1|09 17 30.5|+77 14 40| 0.0389|VL07|-1.067| 0.002|10.16|HIPPA|11.38|10.14|10.88| 9.52| 8.84| 7.398| 6.755| 6.602|A|M1| | 0.891| 0.788| 0.901| -2.85| 0.284| 0.564| -0.52|     |4113|PHX| | 0.62| | 0.099| | 0.66|09173071+7714405|0
2MASS J09311936-1329192|All|PM I09313-1329  | 46706|5472| 348|1|09 31 19.4|-13 29 19| 0.0999|VL07| 0.693| 0.105|10.08|HIPPA|11.61|10.21|10.82| 9.73| 8.40| 6.361| 5.755| 5.511|A|M3|S| 0.551| 0.519| 0.776| -9.17| 1.208| 1.334| -0.40|-0.01|3479|PHX| | 0.37| | 0.019| | 0.38|09311936-1329192|0
2MASS J09360161-2139371|All|PM I09360-2139  | 47103|6055|1283|1|09 36 01.6|-21 39 38| 0.1108|VL07| 0.137|-0.989|10.94|HIPPA|12.52|11.02|11.70|10.34| 9.35| 7.337| 6.740| 6.475|A|M3|S| 0.579| 0.531| 0.775| -9.27| 1.278| 1.393| -0.41|-0.03|3480|PHX| | 0.37| | 0.019| | 0.38|09360161-2139371|0
2MASS J09424635-6853060|All|PM I09427-6853  |      |    |    | |09 42 46.4|-68 53 06| 0.1531|Ja05|-0.111| 1.014|12.76|APASS|14.48|12.76|13.51|12.08|10.55| 7.953| 7.385| 7.037|A|  | |      |      |      |      |      |      |      |     |3123|V-J|-| 0.19|-| 0.003|-| 0.14|09424635-6853060|2
2MASS J09442986-4546351|All|PM I09444-4546  | 47780|8168|2031|1|09 44 29.8|-45 46 35| 0.1013|VL07|-0.462|-0.584|10.01|HIPPA|11.62|10.29|11.07| 9.70| 8.47| 6.632| 6.045| 5.780|A|  | |      |      |      |      |      |      |      |     |3687|V-J| | 0.48| | 0.038| | 0.51|09442986-4546351|0
2MASS J10112218+4927153|All|PM I10113+4927  | 49908|3437| 811|1|10 11 22.1|+49 27 15| 0.2052|VL07|-1.362|-0.505| 6.67|HIPPA|     |     |     |     |     | 3.894| 3.298| 2.962|A|M3|S| 0.874| 0.837| 0.919| -2.92| 0.943| 0.597| -0.64| 0.24|4074|PHX| | 0.61| | 0.092| | 0.65|10112218+4927153|0
2MASS J10120466-0241044|All|PM I10120-0241  | 49969|4907|  91|1|10 12 04.7|-02 41 05| 0.0811|VL07| 0.526|-0.606|10.66|HIPPA|12.20|10.78|11.43|10.07| 8.85| 7.021| 6.471| 6.193|A|M2|S| 0.594| 0.538| 0.776| -8.91| 1.297| 1.392| -0.43|-0.07|3538|PHX| | 0.41| | 0.024| | 0.42|10120466-0241044|0
2MASS J10121768-0344441|All|PM I10122-0344  | 49986|4907| 704|1|10 12 17.7|-03 44 44| 0.1271|VL07|-0.151|-0.244| 9.29|HIPPA|10.70| 9.75|     |     | 7.87| 5.888| 5.258| 5.015|A|M2|S| 0.643| 0.589| 0.809| -6.87| 1.224| 1.112| -0.34| 0.03|3651|PHX| | 0.47| | 0.034| | 0.49|10121768-0344441|0
2MASS J10285555+0050275|All|PM I10289+0050  | 51317| 246|1068|1|10 28 55.6|+00 50 27| 0.1415|VL07|-0.604|-0.729| 9.67|HIPPA|11.14| 9.85|10.39| 9.21| 8.02| 6.176| 5.605| 5.311|A|M2| | 0.598| 0.559| 0.799| -6.51| 1.084| 1.265| -0.21|     |3640|PHX| | 0.46| | 0.033| | 0.49|10285555+0050275|0
2MASS J10481258-1120082|All|PM I10482-1120  |      |    |    | |10 48 12.6|-11 20 08|       |    | 0.598|-1.543|15.56|USNOB|     |     |     |     |     | 8.857| 8.263| 7.926|B|M7|E| 0.198| 0.232| 0.535|-38.19| 3.251| 7.209|  1.62|     |2739|PHX|-| 0.19|-| 0.003|-| 0.14|10481258-1120082|2
2MASS J10494561+3532515|All|PM I10497+3532  |      |    |    | |10 49 45.5|+35 32 50| 0.1065|Kh10|-0.648|-1.014|13.11|USNOB|     |     |     |     |     | 8.537| 8.042| 7.743|A|M5| | 0.375| 0.372| 0.656|-15.17| 1.843| 3.049| -0.13|     |3161|PHX|-| 0.19|-| 0.003|-| 0.14|10494561+3532515|0
2MASS J10505201+0648292|All|PM I10508+0648  | 53020|    |    | |10 50 52.1|+06 48 29| 0.1479|VL07|-0.856|-0.822|11.63|HIPPA|13.35|11.77|12.43|11.07| 9.50| 7.319| 6.707| 6.371|A|M4|S| 0.441| 0.442| 0.726|-12.65| 2.051| 2.324| -0.26| 0.13|3238|PHX| | 0.19| | 0.003| | 0.14|10505201+0648292|0
2MASS J10562886+0700527|All|PM I10564+0700  |      |    |    | |10 56 28.9|+07 00 53| 0.4189|Ha93|-3.842|-2.725|12.94|USNOB|     |     |     |     |     | 7.085| 6.482| 6.084|A|M7|S| 0.271| 0.309| 0.645|-27.97| 3.054| 5.443|  7.71|     |2865|PHX|-| 0.19|-| 0.003|-| 0.14|10562886+0700527|0
2MASS J11032027+3558203|All|PM I11033+3558  | 54035|2521|2279|1|11 03 20.2|+35 58 11| 0.3926|VL07|-0.580|-4.766| 7.51|HIPPA|     |     |     |     |     | 4.203| 3.640| 3.254|A|M1|S| 0.662| 0.623| 0.844| -6.23| 0.795| 0.915| -0.40|     |3593|PHX| | 0.44| | 0.028| | 0.46|11032023+3558117|0
2MASS J11052903+4331357|All|PM I11054+4331  | 54211|3012|2528|1|11 05 28.6|+43 31 36| 0.2063|VL07|-4.410| 0.943| 8.80|HIPPA|     |     |     |     |     | 5.538| 5.002| 4.769|A|M1|S| 0.740| 0.647| 0.833| -6.16| 0.947| 0.910| -0.36|-0.41|3702|PHX| | 0.49| | 0.039| | 0.52|11052903+4331357|0
2MASS J11053133+4331170|All|PM I11055+4331  |      |    |    | |11 05 30.9|+43 31 18| 0.2063|VL07|-4.328| 0.953|14.48|USNOB|     |     |     |     |     | 8.742| 8.177| 7.839|A|M7|S| 0.238| 0.241| 0.474|-33.45| 3.559| 6.628|  6.45|     |2831|PHX|-| 0.19|-| 0.003|-| 0.14|11053133+4331170|0
2MASS J11093138-2435548|All|PM I11095-2435  | 54532|6640| 765|1|11 09 31.3|-24 35 55| 0.0930|VL07|-0.796|-0.447|10.47|HIPPA|11.93|10.59|11.22| 9.98| 8.80| 6.948| 6.358| 6.097|A|M2|S| 0.610| 0.561| 0.794| -7.34| 1.042| 1.150| -0.42|     |3562|PHX| | 0.42| | 0.026| | 0.44|11093138-2435548|0
2MASS J11200526+6550470|All|PM I11200+6550  | 55360|4152| 272|1|11 20 04.8|+65 50 47| 0.1121|VL07|-2.947| 0.184| 9.35|HIPPA|     |     |     |     |     | 6.306| 5.730| 5.534|A|M1| | 0.706| 0.712| 0.858| -2.68| 1.542| 0.894| -0.40|     |3888|PHX| | 0.56| | 0.062| | 0.60|11200526+6550470|0
2MASS J11421096+2642251|All|PM I11421+2642  | 57087|    |    | |11 42 11.1|+26 42 23| 0.0986|VL07| 0.896|-0.814|10.68|HIPPA|12.18|10.73|11.37|10.10| 9.67| 6.900| 6.319| 6.073|A|M3|S| 0.546| 0.518| 0.779| -8.51| 1.232| 1.336| -0.36| 0.07|3479|PHX| | 0.37| | 0.019| | 0.38|11421096+2642251|0
2MASS J11431977-5150255|All|PM I11433-5150  |      |8227|1613|1|11 43 19.8|-51 50 25| 0.0917|Ri10| 0.654|-0.539|10.48|APASS|11.85|10.48|11.10| 9.68| 8.79| 7.144| 6.580| 6.320|A|M1| | 0.703| 0.676| 0.843| -6.19| 0.347| 0.476| -0.39|     |3671|PHX| | 0.48| | 0.036| | 0.50|11431977-5150255|0
2MASS J11474143+7841283|All|PM I11476+7841  | 57544|4553| 192|1|11 47 41.4|+78 41 28| 0.1869|VL07| 0.744| 0.481|10.78|HIPPA|12.37|10.88|11.55|10.22| 8.75| 6.724| 6.217| 5.954|A|M4| | 0.413| 0.432| 0.713|-11.27| 1.089| 2.101| -0.10|     |3186|PHX|-| 0.19|-| 0.003|-| 0.14|11474143+7841283|0
2MASS J11474440+0048164|All|PM I11477+0048  |      |    |    | |11 47 44.4|+00 48 16| 0.2980|VL07| 0.606|-1.219|11.21|APASS|12.86|11.21|11.89|10.49| 8.93| 6.505| 5.945| 5.654|A|M5| | 0.371| 0.382| 0.677|-13.55| 1.919| 3.436| -0.20|     |3145|PHX|-| 0.19|-| 0.003|-| 0.14|11474440+0048164|0
2MASS J11505787+4822395|All|PM I11509+4822  |      |    |    | |11 50 57.7|+48 22 38| 0.1306|Di14|-1.534|-0.953|13.25|APASS|14.97|13.25|13.99|12.62|10.93| 8.488| 7.952| 7.637|A|M5| | 0.347| 0.386| 0.673|-14.04| 2.273| 3.643| -0.14|     |3131|PHX|-| 0.19|-| 0.003|-| 0.14|11505787+4822395|0
2MASS J11510737+3516188|All|PM I11511+3516  | 57802|2526|2357|1|11 51 07.3|+35 16 19| 0.1165|VL07|-0.272| 0.254| 9.78|HIPPA|     |     |     |     |     | 6.419| 5.828| 5.606|A|M2| | 0.680| 0.535| 0.782| -4.32| 0.951| 1.229| -0.05|     |3661|PHX| | 0.47| | 0.035| | 0.50|11510737+3516188|0
2MASS J12100559-1504156|All|PM I12100-1504  |      |    |    | |12 10 05.6|-15 04 15| 0.0779|Ri10|-0.040|-0.711|12.14|APASS|13.65|12.14|12.78|11.49| 9.94| 7.768| 7.137| 6.863|A|M4|S| 0.443| 0.461| 0.753| -8.86| 1.615| 1.779| -0.27| 0.45|3270|PHX| | 0.22| | 0.005| | 0.18|12100559-1504156|2
2MASS J12141654+0037263|All|PM I12142+0037  |      |    |    | |12 14 16.5|+00 37 26| 0.1194|VA95|-0.943|-0.272|13.64|APASS|15.40|13.64|14.38|12.99|11.04| 8.456| 7.860| 7.540|A|M6| | 0.310| 0.373| 0.661|-14.95| 2.555| 3.888|  5.21|     |3078|PHX|-| 0.19|-| 0.003|-| 0.14|12141654+0037263|0
2MASS J12185939+1107338|All|PM I12189+1107  |      |    |    | |12 18 59.4|+11 07 33| 0.1483|Di14|-1.253| 0.209|13.89|APASS|15.68|13.89|14.65|13.22|11.13| 8.525| 7.880| 7.570|A|M6| | 0.292| 0.342| 0.627|-17.43| 2.463| 4.611|  5.57|     |3020|PHX|-| 0.19|-| 0.003|-| 0.14|12185939+1107338|0
2MASS J12245243-1814303|All|PM I12248-1814  | 60559|6105|1620|1|12 24 52.5|-18 14 32| 0.1130|VL07| 1.096|-2.309|11.33|HIPPA|12.90|11.43|12.08|10.74| 9.58| 7.734| 7.247| 6.950|A|M2|S| 0.602| 0.524| 0.763| -9.48| 1.078| 1.410| -0.37|-0.30|3499|PHX| | 0.38| | 0.020| | 0.39|12245243-1814303|0
2MASS J12285759+0825316|All|PM I12289+0825  | 60910|    |    | |12 28 57.6|+08 25 31| 0.0758|VL07|-0.632|-0.257|12.02|HIPPA|13.66|12.16|12.82|11.47| 9.98| 7.844| 7.203| 6.956|A|M4|S| 0.452| 0.456| 0.743|-11.85| 1.848| 2.096| -0.25| 0.14|3239|PHX| | 0.19| | 0.003| | 0.14|12285759+0825316|0
2MASS J12331738+0901157|All|PM I12332+0901  |      |    |    | |12 33 17.4|+09 01 15| 0.2279|VA95|-1.721| 0.212|12.54|APASS|14.34|12.54|13.25|11.82| 9.64| 6.995| 6.397| 6.042|A|M2|S| 0.316| 0.335| 0.634|-20.63| 2.545| 4.314|  5.55|     |3000|PHX|-| 0.19|-| 0.003|-| 0.14|12331738+0901157|0
2MASS J12375231-5200055|All|PM I12378-5200  | 61629|8244|3175|1|12 37 52.2|-52 00 05| 0.1032|VL07|-1.032| 0.030|10.68|HIPPA|12.18|10.80|11.44|10.15| 8.81| 6.864| 6.285| 6.020|A|M3| | 0.558| 0.523| 0.756| -7.87| 0.782| 0.931|  0.22|     |3491|PHX| | 0.38| | 0.020| | 0.39|12375231-5200055|0
2MASS J12384914-3822527|All|PM I12388-3822  |      |    |    | |12 38 49.1|-38 22 53| 0.1568|He06|-0.711|-1.406|12.78|APASS|14.46|12.78|13.49|12.13|10.28| 8.174| 7.756| 7.386|A|M5| | 0.419| 0.383| 0.675|-15.61| 1.252| 2.295|  0.04|     |3058|PHX|-| 0.19|-| 0.003|-| 0.14|12384914-3822527|0
2MASS J12475664+0945050|All|PM I12479+0945  | 62452|    |    | |12 47 56.6|+09 45 05| 0.1195|VL07|-1.007|-0.460|11.38|HIPPA|12.93|11.48|12.10|10.83| 9.32| 7.195| 6.666| 6.362|A|M4| | 0.419| 0.445| 0.734| -7.19| 1.189| 2.144| -0.36|     |3270|PHX| | 0.22| | 0.005| | 0.18|12475664+0945050|0
2MASS J12490273+6606366|All|PM I12490+6606  | 62556|4168| 824|1|12 49 02.8|+66 06 36| 0.0979|VL07|-0.435|-0.106|10.90|HIPPA|12.70|10.94|11.82|10.31| 8.95| 6.880| 6.299| 6.070|A|M4| | 0.490| 0.429| 0.697|-10.21| 1.085| 2.051|  1.49|     |3395|PHX| | 0.31| | 0.013| | 0.30|12490273+6606366|0
2MASS J13003350+0541081|All|PM I13005+0541  |      |    |    | |13 00 33.5|+05 41 07| 0.1227|Di14|-0.925| 0.223|13.44|APASS|15.17|13.44|14.16|12.77|10.88| 8.553| 7.966| 7.660|A|M1|S| 0.378| 0.386| 0.655|-15.65| 2.400| 3.278|  4.13| 0.28|3090|PHX|-| 0.19|-| 0.003|-| 0.14|13003350+0541081|0
2MASS J13004666+1222325|All|PM I13007+1222  | 63510| 886| 839|1|13 00 46.6|+12 22 32| 0.0855|VL07|-0.616|-0.014| 9.76|HIPPA|11.23| 9.94|10.50| 9.22| 8.28| 6.437| 5.786| 5.578|A|M2| | 0.672| 0.584| 0.792| -3.88| 0.846| 1.657|  2.47|     |3725|PHX| | 0.50| | 0.042| | 0.53|13004666+1222325|0
2MASS J13130939-4130396|All|PM I13131-4130  |      |    |    | |13 13 09.3|-41 30 39| 0.0836|Ja05|-1.039| 0.074|12.93|APASS|14.56|12.93|13.65|12.23|10.59| 8.292| 7.684| 7.412|A|M5| | 0.461| 0.437| 0.723|-11.88| 1.671| 2.063| -0.12|     |3119|PHX|-| 0.19|-| 0.003|-| 0.14|13130939-4130396|1
2MASS J13295979+1022376|All|PM I13299+1022  | 65859| 895| 317|1|13 29 59.8|+10 22 37| 0.1306|VL07| 1.128|-1.073| 9.10|HIPPA|10.55| 9.52|10.69| 9.06| 7.78| 5.902| 5.300| 5.036|A|M1|S| 0.716| 0.655| 0.843| -5.37| 0.912| 0.896| -0.47| 0.19|3727|PHX| | 0.50| | 0.042| | 0.53|13295979+1022376|0
2MASS J13314666+2916368|All|PM I13317+2916  |      |2003| 139|1|13 31 46.6|+29 16 36| 0.0624|Di14|-0.235|-0.137|12.05|APASS|13.62|12.05|12.73|11.41| 9.81| 7.561| 7.002| 6.720|A|M4| | 0.398| 0.393| 0.661| -9.86| 1.405| 2.721|  9.19|     |3389|PHX| | 0.31| | 0.012| | 0.30|13314666+2916368|0
2MASS J13372875+3543039|All|PM I13374+3543  | 66459|2543| 201|1|13 37 28.8|+35 43 03| 0.0914|VL07| 0.320|-0.059| 9.10|HIPPA|     |     |     |     |     | 6.263| 5.660| 5.486|A|M0| | 0.878| 0.790| 0.903| -1.18| 0.942| 0.985| -0.63|     |3934|PHX| | 0.57| | 0.069| | 0.61|13372875+3543039|0
2MASS J13454354+1453317|All|PM I13457+1453  | 67155| 899| 789|1|13 45 43.8|+14 53 29| 0.1855|VL07| 1.778|-1.456| 8.50|HIPPA|     |     |     |     |     | 5.181| 4.775| 4.415|A|M1|S| 0.664| 0.633| 0.847| -4.44| 0.758| 0.852| -0.57|-0.45|3703|PHX| | 0.49| | 0.039| | 0.52|13454354+1453317|0
2MASS J13591045-1950034|All|PM I13591-1950  |      |    |    | |13 59 10.5|-19 50 03| 0.0929|Ri10|-0.539|-0.179|12.96|APASS|14.56|12.96|13.64|12.31|10.65| 8.334| 7.761| 7.445|A|M5|S| 0.401| 0.410| 0.690|-14.53| 2.035| 2.720|  2.82| 0.11|3152|PHX|-| 0.19|-| 0.003|-| 0.14|13591045-1950034|2
2MASS J14170294+3142472|All|PM I14170+3142  |      |    |    | |14 17 02.9|+31 42 47| 0.0600|Di14|-0.581|-0.137|13.42|USNOB|     |     |     |     |     | 8.443| 7.888| 7.609|A|M5| | 0.356| 0.366| 0.624|-15.59| 2.095| 3.438|  5.53|     |3242|PHX| | 0.19| | 0.004| | 0.14|14170294+3142472|0
2MASS J14294291-6240465|All|PM I14297-6240  | 70890|    |    | |14 29 42.9|-62 40 46| 0.7716|VL07|-3.776| 0.766|10.76|HIPPA|     |     |     |     |     | 5.357| 4.835| 4.384|A|M7| | 0.272| 0.310| 0.638|-18.60| 2.346| 5.059|  4.39|     |2883|PHX|-| 0.19|-| 0.003|-| 0.14|14294291-6240465|0
2MASS J14341683-1231106|All|PM I14342-1231  | 71253|    |    | |14 34 16.8|-12 31 10| 0.1650|VL07|-0.354| 0.595|11.26|HIPPA|12.92|11.40|12.06|10.72| 9.00| 6.838| 6.262| 5.939|A|M4|S| 0.415| 0.439| 0.736|-10.69| 1.999| 2.146| -0.34| 0.38|3211|PHX|-| 0.19|-| 0.003|-| 0.14|14341683-1231106|0
2MASS J14542923+1606039|All|PM I14544+1606  | 72944|1478| 495|1|14 54 29.2|+16 06 03| 0.1036|VL07| 0.276|-0.122|10.20|HIPPA|11.59|10.21|10.95| 9.61| 8.52| 6.633| 5.990| 5.770|A|M2| | 0.607| 0.548| 0.781| -5.29| 0.684| 1.565|  0.80|     |3649|PHX| | 0.47| | 0.034| | 0.49|14542923+1606039|1
2MASS J14572643-2124384|All|PM I14574-2124W | 73182|    |    | |14 57 26.5|-21 24 41| 0.1688|VL07| 0.962|-1.678| 8.18|HIPPA|     |     |     |     |     | 4.550| 3.910| 3.802|A|M2| | 0.675| 0.621| 0.822| -6.20| 1.219| 1.087| -0.41|-0.01|3788|PHX| | 0.52| | 0.049| | 0.56|14572643-2124384|0
2MASS J15192689-0743200|All|PM I15194-0743E | 74995|    |    | |15 19 26.8|-07 43 20| 0.1609|VL07|-1.228|-0.098|10.58|HIPPA|12.14|10.69|11.32| 9.99| 8.65| 6.706| 6.095| 5.837|A|M3|S| 0.529| 0.488| 0.745|-11.32| 1.493| 1.708| -0.32|-0.21|3413|PHX| | 0.33| | 0.014| | 0.32|15192689-0743200|0
2MASS J15321302-4116314|All|PM I15322-4116  | 76074|7844|1976|1|15 32 12.9|-41 16 32| 0.1687|VL07|-1.177|-1.029| 9.32|HIPPA|10.90| 9.87|10.63| 9.28| 7.81| 5.647| 5.025| 4.759|A|  | |      |      |      |      |      |      |      |     |3555|V-J| | 0.42| | 0.025| | 0.43|15321302-4116314|0
2MASS J15420677-1928167|All|PM I15421-1928  | 76901|    |    | |15 42 06.5|-19 28 18| 0.0959|VL07|-2.005|-1.035|11.85|HIPPA|13.43|11.84|12.60|11.21|10.05| 7.920| 7.421| 7.168|A|M3|S| 0.516| 0.463| 0.725|-11.09| 1.264| 1.928| -0.35|-0.13|3328|PHX| | 0.26| | 0.008| | 0.24|15420677-1928167|1
2MASS J16200321-3731485|All|PM I16200-3731N | 80018|7853| 670|1|16 20 03.5|-37 31 44| 0.1198|VL07|-0.739| 0.988|10.60|HIPPA|12.13|10.66|11.31| 9.95| 8.68| 6.793| 6.223| 5.950|A|M3| | 0.577| 0.515| 0.775| -7.74| 0.476| 1.120| -0.22|     |3454|PHX| | 0.36| | 0.017| | 0.36|16200353-3731449|0
2MASS J16200353-3731449|All|PM I16200-3731N | 80018|7853| 670|1|16 20 03.5|-37 31 44| 0.1198|VL07|-0.739| 0.988|10.60|HIPPA|12.13|10.66|11.31| 9.95| 8.68| 6.793| 6.223| 5.950|A|M3| | 0.577| 0.515| 0.775| -7.74| 0.476| 1.120| -0.22|     |3454|PHX| | 0.36| | 0.017| | 0.36|16200353-3731449|0
2MASS J16240913+4821112|All|PM I16241+4821  | 80346|3495| 601|1|16 24 09.3|+48 21 10| 0.1241|VL07| 1.146|-0.452|10.31|HIPPA|11.82|10.44|11.03| 9.73| 8.60| 6.638| 6.141| 5.915|A|M3| | 0.504| 0.495| 0.765| -6.66| 1.070| 1.892| -0.11|     |3438|PHX| | 0.34| | 0.016| | 0.34|16240913+4821112|0
2MASS J16252459+5418148|All|PM I16254+5418  | 80459|3878|1193|1|16 25 24.6|+54 18 14| 0.1535|VL07| 0.432|-0.170|10.15|HIPPA|11.78|10.20|10.99| 9.43| 8.48| 6.608| 6.063| 5.833|A|M2| | 0.627| 0.536| 0.768| -6.70| 0.881| 1.718| -0.32|     |3490|PHX| | 0.38| | 0.020| | 0.39|16252459+5418148|0
2MASS J16301808-1239434|All|PM I16303-1239  | 80824|5635|1241|1|16 30 18.1|-12 39 45| 0.2330|VL07|-0.095|-1.183|10.03|HIPPA|11.68|10.25|10.82| 9.69| 8.15| 5.950| 5.373| 5.075|A|M4|S| 0.459| 0.460| 0.744|-11.90| 1.743| 1.941| -0.34| 0.06|3210|PHX|-| 0.19|-| 0.003|-| 0.14|16301808-1239434|0
2MASS J16404524-4559590|All|PM I16407-4559  |      |    |    | |16 40 45.3|-45 59 59| 0.0595|Ri10| 0.355|-0.403|12.72|APASS|14.28|12.72|13.44|12.09|10.83| 8.893| 8.305| 8.050|A|M4| | 0.560| 0.488| 0.742|-10.02| 0.752| 1.159| -0.10|     |3425|PHX| | 0.34| | 0.015| | 0.33|16404524-4559590|0
2MASS J16552527-0819207|All|PM I16554-0819  | 82809|    |    | |16 55 25.2|-08 19 21| 0.1489|VL07|-0.814|-0.894|11.71|HIPPA|13.43|11.83|12.53|11.12| 9.64| 7.555| 7.056| 6.724|A|M3|S| 0.526| 0.490| 0.737|-10.81| 1.356| 1.771|  1.62|-0.14|3279|PHX| | 0.22| | 0.006| | 0.19|16552527-0819207|0
2MASS J16552880-0820103|All|PM I16554-0820  | 82817|5642|1503|1|16 55 28.8|-08 20 10| 0.1614|VL07|-0.826|-0.874| 9.01|HIPPA|10.59| 9.34| 9.94| 8.74| 7.30| 5.270| 4.775| 4.403|A|M3|S| 0.524| 0.489| 0.737|-10.98| 1.468| 1.752|  1.62|-0.08|3438|PHX| | 0.34| | 0.016| | 0.34|16552880-0820103|0
2MASS J16570570-0420559|All|PM I16570-0420  |      |    |    | |16 57 05.7|-04 20 55| 0.1154|He06| 0.481|-0.375|12.33|APASS|13.87|12.33|13.01|11.68|10.23| 7.971| 7.442| 7.120|A|M4|S| 0.458| 0.423| 0.680|-14.50| 1.938| 2.580|  3.04|-0.21|3206|PHX|-| 0.19|-| 0.003|-| 0.14|16570570-0420559|0
2MASS J16580884+2544392|All|PM I16581+2544  | 83043|2063| 479|1|16 58 08.9|+25 44 38| 0.0967|VL07|-0.114|-0.506| 9.72|HIPPA|     |     |     |     |     | 6.448| 5.865| 5.624|A|M1|E| 0.704| 0.645| 0.834| -5.42| 1.125| 0.947| -0.35|-0.08|3744|PHX| | 0.51| | 0.044| | 0.54|16580884+2544392|0
2MASS J17032384+5124219|All|PM I17033+5124  |      |    |    | |17 03 23.9|+51 24 22| 0.1054|VA95| 0.128| 0.613|13.63|APASS|15.35|13.63|14.37|12.95|11.22| 8.768| 8.193| 7.921|A|M5| | 0.334| 0.390| 0.693|-12.58| 1.586| 3.364| -0.06|     |3051|PHX|-| 0.19|-| 0.003|-| 0.14|17032384+5124219|0
2MASS J17093153+4340531|All|PM I17095+4340  | 83945|    |    | |17 09 31.5|+43 40 52| 0.1343|VL07| 0.335|-0.282|11.79|HIPPA|13.36|11.88|12.50|11.21| 9.78| 7.380| 6.757| 6.485|A|M4| | 0.393| 0.437| 0.739| -9.34| 1.983| 2.404| -0.35|     |3284|PHX| | 0.23| | 0.006| | 0.19|17093153+4340531|0
2MASS J17102828+2758099|All|PM I17104+2758W |      |    |    | |17 10 25.5|+27 58 40|       |    | 0.020|-0.073|12.58|APASS|14.15|12.58|13.39|11.92|10.78| 8.987| 8.387| 8.155|A|M2|E| 0.584| 0.538| 0.776| -8.48| 1.103| 1.250| -0.32|-0.20|3526|PHX| | 0.40| | 0.023| | 0.41|17102546+2758400|0
2MASS J17120780+4539587|All|PM I17121+4539E | 84140|3501|1952|1|17 12 07.9|+45 39 57| 0.1673|VL07| 0.349|-1.625| 9.38|HIPPA|     |     |     |     |     | 5.552| 5.066| 4.834|A|M3| | 0.461| 0.484| 0.772| -5.21| 1.062| 1.652| -0.18|     |3462|PHX| | 0.36| | 0.018| | 0.36|17120780+4539587|0
2MASS J17195298+2630026|All|PM I17198+2630  |      |    |    | |17 19 53.0|+26 30 02| 0.0863|VL07|-0.216| 0.360|12.28|USNOB|     |     |     |     |     | 8.229| 7.637| 7.351|A|M4|S| 0.478| 0.470| 0.736|-10.99| 1.733| 1.951|  0.75| 0.07|3426|PHX| | 0.34| | 0.015| | 0.33|17195298+2630026|0
2MASS J17195422+2630030|All|PM I17199+2630W | 84794|2082|2076|1|17 19 54.2|+26 30 03| 0.0863|VL07|-0.221| 0.355|11.24|HIPPA|12.88|11.42|12.04|10.78| 9.47| 7.273| 6.710| 6.422|A|M6| | 0.358| 0.341| 0.637|-13.92| 2.233| 2.976| 12.19|     |3162|PHX|-| 0.19|-| 0.003|-| 0.14|17195422+2630030|0
2MASS J17283991-4653424|All|PM I17286-4653  | 85523|8346|  37|1|17 28 39.9|-46 53 42| 0.2202|VL07| 0.571|-0.881| 9.40|HIPPA|10.97| 9.72|10.25| 9.19| 7.88| 5.711| 5.154| 4.855|A|M3| | 0.581| 0.521| 0.752| -9.03| 0.646| 0.949|  0.18|     |3453|PHX| | 0.35| | 0.017| | 0.36|17283991-4653424|0
